Clave_de_entidad_federativa,Nombre_de_la_entidad,Clave_de_municipio,Nombre_del_municipio,Clave_de_AGEB,Clave_de_la_manzana,Población_total,Población_masculina,Población_de_0_a_2_años,Población_masculina_de_0_a_2_años,Población_de_3_años_y_más,Población_masculina_de_3_años_y_más,Población_de_5_años_y_más,Población_masculina_de_5_años_y_más,Población_de_12_años_y_más,Población_masculina_de_12_años_y_más,Población_de_15_años_y_más,Población_masculina_de_15_años_y_más,Población_de_18_años_y_más,Población_masculina_de_18_años_y_más,Población_de_3_a_5_años,Población_masculina_de_3_a_5_años,Población_de_6_a_11_años,Población_masculina_de_6_a_11_años,Población_de_8_a_14_años,Población_masculina_de_8_a_14_años,Población_de_12_a_14_años,Población_masculina_de_12_a_14_años,Población_de_15_a_17_años,Población_masculina_de_15_a_17_años,Población_de_18_a_24_años,Población_masculina_de_18_a_24_años,Población_de_60_años_y_más,Población_masculina_de_60_años_y_más,Relación_hombres_mujeres,Población_de_0_a_14_años,Población_de_15_a_64_años,Población_de_65_años_y_más,Total_de_hogares_censales,Hogares_censales_con_persona_de_referencia_hombre,Población_en_hogares_censales,Población_en_hogares_censales_con_persona_de_referencia_hombre
19,Nuevo León,46,San Nicolás de los Garza,1549,28,190,98,3,3,187,95,183,93,176,87,173,85,168,83,4,NaN,7,6,6,4,3,NaN,5,NaN,25,10,44,24,106.52,17,152,21,63,47,190,147
19,Nuevo León,46,San Nicolás de los Garza,1549,29,79,34,4,NaN,75,32,73,32,67,31,64,30,59,28,3,0,5,NaN,7,NaN,3,NaN,5,NaN,8,5,19,9,75.56,15,56,8,24,18,79,67
19,Nuevo León,46,San Nicolás de los Garza,1549,30,122,61,NaN,NaN,120,59,117,57,112,56,110,54,107,53,3,NaN,5,NaN,6,3,NaN,NaN,3,NaN,20,13,15,5,100,12,106,4,38,26,122,87
19,Nuevo León,46,San Nicolás de los Garza,1549,31,92,44,NaN,0,91,44,91,44,86,41,80,39,79,38,0,0,5,3,9,4,6,NaN,NaN,NaN,10,6,12,5,91.67,12,72,8,30,19,92,63
19,Nuevo León,46,San Nicolás de los Garza,1549,32,156,74,4,NaN,152,72,149,71,138,67,129,62,125,60,6,NaN,8,3,15,6,9,5,4,NaN,22,10,19,9,90.24,27,122,7,43,36,156,140
19,Nuevo León,46,San Nicolás de los Garza,1549,33,101,47,NaN,NaN,100,46,100,46,90,43,88,43,85,42,3,NaN,7,NaN,5,0,NaN,0,3,NaN,16,5,16,10,87.04,13,77,11,30,23,101,81
19,Nuevo León,46,San Nicolás de los Garza,1549,34,117,56,3,NaN,114,54,112,53,108,53,108,53,102,52,3,NaN,3,0,NaN,0,0,0,6,NaN,27,13,10,6,91.8,9,108,0,35,27,117,93
19,Nuevo León,46,San Nicolás de los Garza,1549,35,83,44,NaN,NaN,82,43,82,43,80,41,76,40,74,39,0,0,NaN,NaN,5,NaN,4,NaN,NaN,NaN,20,10,10,6,112.82,7,71,5,24,19,83,70
19,Nuevo León,46,San Nicolás de los Garza,1549,36,191,91,NaN,NaN,189,90,185,87,170,80,159,74,150,72,7,6,12,4,20,8,11,6,9,NaN,30,13,20,9,91,32,150,9,53,39,191,149
19,Nuevo León,46,San Nicolás de los Garza,1549,37,150,76,5,4,145,72,143,72,137,69,133,66,128,63,4,NaN,4,NaN,8,5,4,3,5,3,23,14,18,10,102.7,17,123,10,47,34,150,118
19,Nuevo León,46,San Nicolás de los Garza,1549,38,143,69,NaN,NaN,141,67,139,67,130,62,126,60,117,57,NaN,0,9,5,10,6,4,NaN,9,3,14,9,28,15,93.24,17,110,16,43,30,143,104
19,Nuevo León,46,San Nicolás de los Garza,1549,39,161,77,6,NaN,155,75,150,72,131,62,127,59,123,58,7,5,17,8,15,9,4,3,4,NaN,16,7,29,14,91.67,34,120,7,44,35,161,135
19,Nuevo León,46,San Nicolás de los Garza,1549,40,135,61,5,3,130,58,129,58,119,52,116,50,112,50,NaN,NaN,9,5,10,6,3,NaN,4,0,23,8,19,5,82.43,19,107,9,41,31,135,105
19,Nuevo León,46,San Nicolás de los Garza,1549,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1568,1,150,78,8,4,142,74,140,73,126,62,115,55,105,49,NaN,NaN,14,11,24,17,11,7,10,6,17,8,16,7,108.33,35,104,11,42,36,150,135
19,Nuevo León,46,San Nicolás de los Garza,1568,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1568,3,81,37,NaN,NaN,80,36,79,35,72,33,71,33,67,31,NaN,NaN,6,NaN,5,NaN,NaN,0,4,NaN,8,NaN,19,11,84.09,10,60,11,30,22,81,60
19,Nuevo León,46,San Nicolás de los Garza,1568,4,97,48,NaN,NaN,95,46,94,45,92,44,87,42,80,37,NaN,NaN,NaN,NaN,7,3,5,NaN,7,5,22,9,5,NaN,97.96,10,85,NaN,27,23,97,84
19,Nuevo León,46,San Nicolás de los Garza,1568,5,114,60,NaN,NaN,113,59,113,59,107,56,105,55,90,46,0,0,6,3,6,4,NaN,NaN,15,9,23,13,9,3,111.11,9,102,3,34,28,114,100
19,Nuevo León,46,San Nicolás de los Garza,1568,6,181,85,6,3,175,82,170,81,163,77,160,76,155,75,9,3,3,NaN,5,3,3,NaN,5,NaN,32,17,23,10,88.54,21,150,10,53,42,181,153
19,Nuevo León,46,San Nicolás de los Garza,1568,7,155,71,3,NaN,152,69,149,67,129,58,124,55,112,49,4,3,19,8,17,10,5,3,12,6,16,7,9,NaN,84.52,31,117,7,44,31,155,119
19,Nuevo León,46,San Nicolás de los Garza,1568,8,169,84,6,6,163,78,160,78,151,73,143,68,132,59,5,NaN,7,4,10,5,8,5,11,9,27,8,14,5,98.82,26,134,9,48,39,169,146
19,Nuevo León,46,San Nicolás de los Garza,1568,9,193,90,6,3,187,87,182,86,163,73,156,68,146,64,7,3,17,11,20,14,7,5,10,4,27,11,19,7,87.38,37,142,14,60,45,193,157
19,Nuevo León,46,San Nicolás de los Garza,1568,10,129,68,5,3,124,65,121,64,112,59,107,56,100,52,6,NaN,6,4,10,7,5,3,7,4,14,8,15,6,111.48,22,102,5,39,30,129,103
19,Nuevo León,46,San Nicolás de los Garza,1568,11,187,100,3,NaN,184,98,181,96,169,89,160,82,149,76,5,4,10,5,16,10,9,7,11,6,34,19,17,8,114.94,27,151,9,54,42,187,160
19,Nuevo León,46,San Nicolás de los Garza,1568,12,203,101,8,4,195,97,192,97,172,85,163,80,155,74,3,0,20,12,26,15,9,5,8,6,23,9,14,4,99.02,40,153,10,63,47,203,164
19,Nuevo León,46,San Nicolás de los Garza,1568,13,112,50,NaN,NaN,110,49,107,47,98,45,93,42,91,42,4,3,8,NaN,11,4,5,3,NaN,0,21,12,11,4,80.65,19,89,4,36,24,112,78
19,Nuevo León,46,San Nicolás de los Garza,1568,14,213,106,8,3,205,103,199,101,190,96,180,92,169,84,9,3,6,4,14,6,10,4,11,8,41,23,17,9,99.07,33,169,11,55,46,213,185
19,Nuevo León,46,San Nicolás de los Garza,1568,15,153,86,3,NaN,150,85,148,83,140,80,138,78,134,75,3,NaN,7,3,6,NaN,NaN,NaN,4,3,28,19,21,12,128.36,15,128,10,48,34,153,113
19,Nuevo León,46,San Nicolás de los Garza,1568,16,84,44,3,0,81,44,78,41,73,37,68,35,63,32,3,3,5,4,9,6,5,NaN,5,3,10,8,8,NaN,110,16,60,8,23,17,84,68
19,Nuevo León,46,San Nicolás de los Garza,1568,17,127,59,5,3,122,56,120,56,112,55,103,49,98,45,3,0,7,NaN,13,7,9,6,5,4,18,8,10,5,86.76,24,98,5,38,30,127,108
19,Nuevo León,46,San Nicolás de los Garza,1568,18,166,84,5,4,161,80,156,78,139,71,132,66,123,62,6,NaN,16,7,19,9,7,5,9,4,20,12,10,6,102.44,34,127,5,44,34,166,130
19,Nuevo León,46,San Nicolás de los Garza,1568,19,122,54,4,0,118,54,114,52,108,50,106,49,102,45,4,NaN,6,NaN,6,NaN,NaN,NaN,4,4,21,8,17,7,79.41,16,93,13,34,23,122,82
19,Nuevo León,46,San Nicolás de los Garza,1568,20,112,54,4,3,108,51,104,49,95,42,89,40,89,40,5,3,8,6,14,8,6,NaN,0,0,20,12,14,6,93.1,23,84,5,34,23,112,86
19,Nuevo León,46,San Nicolás de los Garza,1568,21,169,91,5,0,164,91,163,90,153,85,149,83,133,76,NaN,NaN,10,5,13,7,4,NaN,16,7,35,24,6,4,116.67,20,146,3,49,40,169,142
19,Nuevo León,46,San Nicolás de los Garza,1568,22,37,22,0,0,37,22,37,22,35,20,33,20,29,18,0,0,NaN,NaN,3,NaN,NaN,0,4,NaN,5,4,5,3,146.67,4,32,NaN,10,10,37,37
19,Nuevo León,46,San Nicolás de los Garza,1568,23,153,82,NaN,0,151,82,148,81,138,75,134,74,126,69,5,3,8,4,10,3,4,NaN,8,5,19,11,14,7,115.49,19,128,6,37,23,138,82
19,Nuevo León,46,San Nicolás de los Garza,1568,24,82,37,3,NaN,79,36,78,36,69,32,68,32,63,31,NaN,0,8,4,6,3,NaN,0,5,NaN,7,NaN,11,5,82.22,14,64,4,26,18,82,57
19,Nuevo León,46,San Nicolás de los Garza,1568,25,79,37,NaN,0,78,37,77,36,66,31,64,30,62,28,4,NaN,8,4,8,3,NaN,NaN,NaN,NaN,10,6,6,NaN,88.1,15,60,4,20,12,79,45
19,Nuevo León,46,San Nicolás de los Garza,1568,26,125,68,3,NaN,122,67,121,66,111,60,109,60,104,58,3,3,8,4,8,3,NaN,0,5,NaN,22,16,17,8,119.3,16,104,5,36,29,125,109
19,Nuevo León,46,San Nicolás de los Garza,1568,27,112,54,5,NaN,107,53,102,52,91,46,85,45,83,43,6,NaN,10,5,11,4,6,NaN,NaN,NaN,17,8,10,6,93.1,27,82,3,28,22,112,86
19,Nuevo León,46,San Nicolás de los Garza,1568,28,120,61,3,NaN,117,59,115,57,104,52,101,50,96,49,3,3,10,4,10,4,3,NaN,5,NaN,13,5,15,9,103.39,19,97,4,31,30,120,117
19,Nuevo León,46,San Nicolás de los Garza,1568,29,164,81,8,5,156,76,154,75,135,65,135,65,129,62,6,NaN,15,9,13,9,0,0,6,3,22,11,18,6,97.59,29,127,8,49,33,164,129
19,Nuevo León,46,San Nicolás de los Garza,1568,30,94,50,NaN,NaN,92,49,90,48,84,43,82,41,78,39,NaN,NaN,6,5,6,5,NaN,NaN,4,NaN,18,8,6,NaN,113.64,12,78,4,29,18,94,60
19,Nuevo León,46,San Nicolás de los Garza,1568,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1568,32,106,56,3,NaN,103,54,102,53,97,49,94,46,86,42,NaN,NaN,4,3,6,5,3,3,8,4,21,11,6,4,112,12,91,3,30,23,106,87
19,Nuevo León,46,San Nicolás de los Garza,1568,33,95,43,6,3,89,40,86,39,78,38,72,34,69,32,4,NaN,7,NaN,9,5,6,4,3,NaN,14,7,8,4,82.69,23,68,4,27,17,95,65
19,Nuevo León,46,San Nicolás de los Garza,1568,34,75,34,0,0,75,34,74,34,71,33,70,33,66,31,NaN,0,3,NaN,4,NaN,NaN,0,4,NaN,16,7,8,NaN,82.93,5,65,5,23,18,75,65
19,Nuevo León,46,San Nicolás de los Garza,1568,35,93,45,NaN,NaN,91,43,88,40,84,37,80,35,78,34,4,4,3,NaN,6,3,4,NaN,NaN,NaN,19,7,12,6,93.75,13,75,5,26,22,93,79
19,Nuevo León,46,San Nicolás de los Garza,1568,36,103,49,3,NaN,100,48,97,48,85,43,83,41,79,38,3,0,12,5,8,4,NaN,NaN,4,3,9,6,18,12,90.74,20,74,9,27,20,103,78
19,Nuevo León,46,San Nicolás de los Garza,1568,37,363,190,8,3,355,187,348,182,319,167,293,154,267,141,9,6,27,14,48,25,26,13,26,13,48,28,21,12,109.83,70,286,7,102,85,363,320
19,Nuevo León,46,San Nicolás de los Garza,1568,38,141,70,3,NaN,138,69,136,68,118,59,105,51,91,42,4,3,16,7,26,13,13,8,14,9,13,5,4,0,98.59,36,102,3,37,30,141,123
19,Nuevo León,46,San Nicolás de los Garza,1568,39,137,68,NaN,0,135,68,134,68,122,62,108,53,103,49,NaN,0,12,6,23,13,14,9,5,4,17,9,10,5,98.55,29,102,6,43,36,137,120
19,Nuevo León,46,San Nicolás de los Garza,1572,1,155,84,NaN,NaN,153,83,150,80,131,71,128,70,125,70,7,4,15,8,11,6,3,NaN,3,0,23,17,10,3,118.31,27,122,6,37,30,155,123
19,Nuevo León,46,San Nicolás de los Garza,1572,2,164,76,10,NaN,154,74,150,70,135,62,131,60,125,60,5,4,14,8,10,6,4,NaN,6,0,15,8,17,10,86.36,33,127,4,42,28,164,119
19,Nuevo León,46,San Nicolás de los Garza,1572,3,113,48,NaN,NaN,111,47,105,43,96,39,94,39,87,38,8,5,7,3,5,NaN,NaN,0,7,NaN,19,8,9,5,73.85,19,92,NaN,33,24,113,88
19,Nuevo León,46,San Nicolás de los Garza,1572,4,108,61,0,0,108,61,105,59,100,55,99,55,97,53,3,NaN,5,4,4,3,NaN,0,NaN,NaN,14,7,11,6,129.79,9,96,3,31,22,108,78
19,Nuevo León,46,San Nicolás de los Garza,1572,5,91,41,6,NaN,85,40,82,39,72,35,70,35,69,35,4,NaN,9,3,9,NaN,NaN,0,NaN,0,9,6,6,3,82,21,69,NaN,26,19,91,69
19,Nuevo León,46,San Nicolás de los Garza,1572,6,112,50,NaN,NaN,110,49,108,48,96,43,90,42,83,40,5,3,9,3,13,NaN,6,NaN,7,NaN,4,NaN,11,6,80.65,22,84,6,37,30,112,99
19,Nuevo León,46,San Nicolás de los Garza,1572,7,39,23,NaN,NaN,37,21,35,20,29,15,27,15,25,14,3,NaN,5,5,6,4,NaN,0,NaN,NaN,5,4,NaN,NaN,143.75,12,26,NaN,10,8,39,29
19,Nuevo León,46,San Nicolás de los Garza,1572,8,89,43,NaN,NaN,88,42,86,41,71,32,60,27,50,23,4,3,13,7,23,11,11,5,10,4,10,5,0,0,93.48,29,60,0,24,17,89,66
19,Nuevo León,46,San Nicolás de los Garza,1572,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1572,10,133,68,6,3,127,65,122,62,107,54,99,50,97,49,6,4,14,7,17,7,8,4,NaN,NaN,10,3,12,5,104.62,34,94,5,32,26,133,109
19,Nuevo León,46,San Nicolás de los Garza,1572,11,67,37,NaN,0,66,37,64,37,57,33,55,31,49,28,3,NaN,6,3,6,5,NaN,NaN,6,3,8,5,4,3,123.33,12,53,NaN,20,18,67,62
19,Nuevo León,46,San Nicolás de los Garza,1572,12,122,63,7,5,115,58,112,56,100,48,96,45,92,43,4,NaN,11,8,11,8,4,3,4,NaN,15,6,14,8,106.78,26,87,9,34,19,122,75
19,Nuevo León,46,San Nicolás de los Garza,1572,13,119,60,3,0,116,60,110,57,94,49,89,47,87,47,7,4,15,7,13,4,5,NaN,NaN,0,9,5,17,14,101.69,30,85,4,32,23,119,91
19,Nuevo León,46,San Nicolás de los Garza,1572,14,143,69,3,NaN,140,68,135,67,122,61,116,57,109,54,9,4,9,3,10,4,6,4,7,3,13,8,13,6,93.24,27,109,7,46,35,143,118
19,Nuevo León,46,San Nicolás de los Garza,1572,15,150,74,8,5,142,69,135,65,115,56,106,52,102,49,11,7,16,6,16,7,9,4,4,3,8,3,24,12,97.37,44,100,6,36,22,150,88
19,Nuevo León,46,San Nicolás de los Garza,1572,16,308,149,12,3,296,146,292,143,269,133,260,128,247,124,11,8,16,5,18,6,9,5,13,4,29,18,70,37,93.71,48,226,34,94,72,308,245
19,Nuevo León,46,San Nicolás de los Garza,1572,17,108,56,NaN,NaN,106,55,104,54,92,47,89,46,83,41,5,NaN,9,6,9,5,3,NaN,6,5,8,NaN,21,12,107.69,19,81,8,29,23,108,94
19,Nuevo León,46,San Nicolás de los Garza,1572,18,131,68,4,NaN,127,66,122,65,103,52,101,51,98,50,8,3,16,11,9,6,NaN,NaN,3,NaN,10,7,24,14,107.94,30,93,8,35,29,131,110
19,Nuevo León,46,San Nicolás de los Garza,1572,19,103,49,NaN,NaN,101,48,100,47,92,44,86,42,83,41,4,3,5,NaN,8,NaN,6,NaN,3,NaN,13,6,11,5,90.74,17,82,4,34,27,103,85
19,Nuevo León,46,San Nicolás de los Garza,1572,21,113,53,NaN,0,111,53,108,51,95,44,92,43,91,42,6,3,10,6,11,6,3,NaN,NaN,NaN,7,0,20,10,88.33,21,87,5,31,26,113,95
19,Nuevo León,46,San Nicolás de los Garza,1572,22,228,116,12,6,216,110,212,108,191,99,180,97,175,94,9,4,16,7,23,6,11,NaN,5,3,23,15,26,13,103.57,48,169,11,70,54,228,174
19,Nuevo León,46,San Nicolás de los Garza,1572,23,148,74,7,5,141,69,137,68,125,63,119,61,114,59,7,3,9,3,12,4,6,NaN,5,NaN,25,15,11,5,100,29,114,5,42,33,148,126
19,Nuevo León,46,San Nicolás de los Garza,1572,24,185,88,11,5,174,83,165,79,147,72,143,68,140,67,10,4,17,7,13,7,4,4,3,NaN,36,17,5,4,90.72,42,141,NaN,49,37,185,149
19,Nuevo León,46,San Nicolás de los Garza,1572,25,101,46,5,NaN,96,44,96,44,86,39,83,37,79,35,5,3,5,NaN,6,4,3,NaN,4,NaN,18,6,11,5,83.64,18,79,4,28,19,101,73
19,Nuevo León,46,San Nicolás de los Garza,1572,26,127,60,NaN,NaN,125,59,124,58,104,46,98,44,89,40,5,5,16,8,17,8,6,NaN,9,4,17,8,5,NaN,89.55,29,94,4,38,28,127,99
19,Nuevo León,46,San Nicolás de los Garza,1572,27,269,137,6,5,263,132,255,128,239,120,232,117,222,113,10,5,14,7,15,8,7,3,10,4,27,12,36,16,103.79,37,221,11,80,60,269,211
19,Nuevo León,46,San Nicolás de los Garza,1572,28,106,55,3,NaN,103,54,102,54,95,50,92,48,87,45,3,0,5,4,7,5,3,NaN,5,3,21,14,13,5,107.84,14,87,5,31,24,106,87
19,Nuevo León,46,San Nicolás de los Garza,1572,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1572,31,112,58,NaN,NaN,111,57,108,55,97,50,93,47,88,44,5,4,9,3,11,5,4,3,5,3,14,6,8,4,107.41,19,89,4,33,28,112,99
19,Nuevo León,46,San Nicolás de los Garza,1572,32,112,51,4,NaN,108,49,105,47,91,41,84,36,80,35,4,3,13,5,16,7,7,5,4,NaN,11,4,14,5,83.61,28,78,6,32,27,112,99
19,Nuevo León,46,San Nicolás de los Garza,1572,34,75,40,3,3,72,37,71,37,63,34,61,33,55,28,NaN,NaN,7,NaN,7,NaN,NaN,NaN,6,5,10,6,6,3,114.29,14,57,4,21,17,75,67
19,Nuevo León,46,San Nicolás de los Garza,1572,35,104,51,5,3,99,48,98,47,89,42,88,41,86,41,NaN,NaN,9,5,7,4,NaN,NaN,NaN,0,14,8,18,10,96.23,16,83,5,32,25,104,86
19,Nuevo León,46,San Nicolás de los Garza,1572,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1572,37,134,61,3,NaN,131,59,129,59,118,54,108,50,98,45,NaN,0,11,5,19,9,10,4,10,5,15,6,10,4,83.56,26,100,8,40,29,134,105
19,Nuevo León,46,San Nicolás de los Garza,1572,38,134,67,5,NaN,129,65,125,63,112,53,99,49,89,44,6,4,11,8,19,8,13,4,10,5,16,8,6,4,100,35,97,NaN,40,33,134,118
19,Nuevo León,46,San Nicolás de los Garza,1572,39,145,64,4,NaN,141,63,137,60,116,49,105,45,93,42,5,4,20,10,26,12,11,4,12,3,15,8,4,NaN,79.01,40,104,NaN,39,30,145,116
19,Nuevo León,46,San Nicolás de los Garza,1572,40,27,14,NaN,NaN,26,13,25,13,20,10,20,10,19,10,NaN,NaN,4,NaN,3,NaN,0,0,NaN,0,4,3,3,NaN,107.69,7,17,3,8,6,27,24
19,Nuevo León,46,San Nicolás de los Garza,1572,41,85,49,NaN,NaN,84,48,82,46,73,40,69,37,65,34,NaN,NaN,9,6,12,9,4,3,4,3,14,10,5,NaN,136.11,16,66,3,24,19,85,72
19,Nuevo León,46,San Nicolás de los Garza,1572,42,81,39,3,NaN,78,38,77,38,70,34,63,30,57,28,3,NaN,5,3,11,7,7,4,6,NaN,4,4,5,NaN,92.86,18,61,NaN,25,19,81,64
19,Nuevo León,46,San Nicolás de los Garza,1587,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,Nuevo León,46,San Nicolás de los Garza,1587,7,134,67,7,5,127,62,126,61,119,57,116,56,111,51,NaN,NaN,7,4,7,3,3,NaN,5,5,35,14,12,7,100,18,112,4,41,22,134,85
19,Nuevo León,46,San Nicolás de los Garza,1587,9,104,59,NaN,NaN,102,58,98,56,91,51,87,50,82,46,5,NaN,6,5,8,5,4,NaN,5,4,16,13,11,4,131.11,17,81,6,31,24,104,89
19,Nuevo León,46,San Nicolás de los Garza,1587,10,108,47,NaN,0,107,47,106,46,98,44,92,43,85,39,NaN,NaN,7,NaN,12,3,6,NaN,7,4,23,10,6,3,77.05,16,89,3,31,26,108,100
19,Nuevo León,46,San Nicolás de los Garza,1587,12,112,50,NaN,NaN,110,49,107,47,98,44,95,43,88,42,4,NaN,8,3,8,4,3,NaN,7,NaN,14,9,11,6,80.65,17,89,6,36,28,112,93
19,Nuevo León,46,San Nicolás de los Garza,1587,13,176,77,7,NaN,169,75,159,69,142,65,138,62,129,59,11,6,16,4,15,4,4,3,9,3,17,7,15,5,77.78,38,131,7,55,34,176,115
19,Nuevo León,46,San Nicolás de los Garza,1587,14,37,20,0,0,37,20,37,20,31,18,30,18,27,16,0,0,6,NaN,4,NaN,NaN,0,3,NaN,8,7,NaN,0,117.65,7,30,0,10,8,37,34
19,Nuevo León,46,San Nicolás de los Garza,1587,15,102,49,NaN,0,100,49,99,48,95,47,89,44,85,43,NaN,NaN,3,NaN,7,4,6,3,4,NaN,22,14,15,8,92.45,13,83,6,35,26,102,82
19,Nuevo León,46,San Nicolás de los Garza,1587,16,147,79,4,3,143,76,138,72,130,69,125,65,119,62,5,4,8,3,11,6,5,4,6,3,15,7,17,7,116.18,22,117,8,47,38,147,130
19,Nuevo León,46,San Nicolás de los Garza,1587,17,143,70,8,4,135,66,132,64,126,63,123,60,116,56,3,NaN,6,NaN,8,4,3,3,7,4,17,9,18,10,95.89,20,114,9,46,33,143,104
19,Nuevo León,46,San Nicolás de los Garza,1587,18,65,31,NaN,0,63,31,62,30,61,29,59,28,52,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,4,11,4,3,NaN,91.18,6,58,NaN,21,16,65,53
19,Nuevo León,46,San Nicolás de los Garza,1587,19,53,30,NaN,NaN,51,28,51,28,50,28,47,27,43,25,0,0,NaN,0,3,NaN,3,NaN,4,NaN,9,6,NaN,NaN,130.43,6,47,0,16,13,53,46
19,Nuevo León,46,San Nicolás de los Garza,1587,20,104,49,4,NaN,100,48,99,47,95,45,90,43,89,42,NaN,NaN,3,NaN,7,3,5,NaN,NaN,NaN,15,7,11,6,89.09,14,87,3,39,28,104,83
19,Nuevo León,46,San Nicolás de los Garza,1587,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1587,22,100,54,5,NaN,95,52,93,51,87,46,85,44,80,41,3,NaN,5,4,6,6,NaN,NaN,5,3,13,10,12,4,117.39,15,79,6,32,22,100,71
19,Nuevo León,46,San Nicolás de los Garza,1587,23,109,53,4,3,105,50,104,49,97,45,93,44,87,39,NaN,NaN,7,4,5,NaN,4,NaN,6,5,20,6,7,3,94.64,16,89,4,33,26,109,93
19,Nuevo León,46,San Nicolás de los Garza,1587,24,104,52,3,NaN,99,49,99,49,94,48,87,45,83,42,NaN,0,3,NaN,8,4,7,3,4,3,21,14,5,3,100,15,84,3,29,20,104,70
19,Nuevo León,46,San Nicolás de los Garza,1587,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1587,26,59,29,NaN,0,57,29,57,29,55,27,53,26,52,26,0,0,NaN,NaN,3,NaN,NaN,NaN,NaN,0,13,8,NaN,0,96.67,6,52,NaN,19,14,59,47
19,Nuevo León,46,San Nicolás de los Garza,1587,27,91,54,3,3,88,51,87,50,82,46,77,44,73,42,NaN,NaN,5,4,6,3,5,NaN,4,NaN,19,14,8,4,145.95,14,75,NaN,26,21,91,78
19,Nuevo León,46,San Nicolás de los Garza,1587,28,58,33,NaN,NaN,56,31,56,31,47,24,46,24,44,23,3,3,6,4,7,4,NaN,0,NaN,NaN,9,3,4,3,132,12,45,NaN,16,15,58,56
19,Nuevo León,46,San Nicolás de los Garza,1587,29,84,44,NaN,NaN,82,43,79,42,73,40,72,40,67,37,5,3,4,0,3,0,NaN,0,5,3,9,7,10,3,110,12,66,6,28,20,84,59
19,Nuevo León,46,San Nicolás de los Garza,1587,30,51,25,NaN,0,50,25,50,25,49,24,48,23,46,23,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,6,8,5,96.15,3,44,4,19,13,51,38
19,Nuevo León,46,San Nicolás de los Garza,1587,31,134,81,NaN,NaN,132,79,130,78,122,73,117,70,112,66,4,NaN,6,4,9,5,5,3,5,4,18,12,23,14,152.83,17,107,10,37,28,134,105
19,Nuevo León,46,San Nicolás de los Garza,1587,32,208,106,4,NaN,204,104,200,102,181,91,170,86,160,79,8,5,15,8,20,8,11,5,10,7,42,19,11,5,103.92,38,164,6,56,38,208,150
19,Nuevo León,46,San Nicolás de los Garza,1587,33,197,107,3,0,194,107,189,105,178,98,169,93,160,87,7,3,9,6,15,10,9,5,9,6,43,24,7,3,118.89,28,166,3,52,41,197,164
19,Nuevo León,46,San Nicolás de los Garza,1587,34,174,90,4,3,170,87,167,87,160,83,158,82,146,77,4,0,6,4,4,3,NaN,NaN,12,5,41,21,9,5,107.14,16,153,5,49,35,174,136
19,Nuevo León,46,San Nicolás de los Garza,1587,35,130,62,NaN,0,129,62,128,61,119,57,115,55,107,48,NaN,NaN,8,3,8,3,4,NaN,8,7,25,10,15,9,91.18,15,106,9,38,29,130,98
19,Nuevo León,46,San Nicolás de los Garza,1591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1591,2,11,6,NaN,NaN,9,5,8,4,8,4,8,4,8,4,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,120,3,8,0,3,3,11,11
