CEF,NE,CM,NM,AGEB,CMZ,PT,PF,P_0_2,PF_0_2,P_3_MAS,PF_3_MAS,P_5_MAS,PF_5_MAS,P_12_MAS,PF_12_MAS,P_15_MAS,PF_15_MAS,P_18_MAS,PF_18_MAS,P_3_5,PF_3_5,P_6_11,PF_6_11,P_8_14,PF_8_14,P_12_14,PF_12_14,P_15_17,PF_15_17,P_18_24,PF_18_24,PF_15_49,P_60_MAS,PF_60_MAS,RMF,P_0_14,P_15_64,P_65_100,THC,HCRF,HCRM,PHC,PHCRF
19,Nuevo León,46,San Nicolás de los Garza,536,26,219,99,9,3,210,96,201,91,179,84,169,80,162,77,11,5,20,7,25,9,10,4,7,3,29,14,45,36,15,121.21,50,148,21,48,11,37,219,64
19,Nuevo León,46,San Nicolás de los Garza,536,27,207,106,9,NaN,198,104,190,100,172,88,157,81,152,80,14,9,12,7,24,13,15,7,5,NaN,20,12,51,31,15,95.28,50,138,19,45,12,33,207,62
19,Nuevo León,46,San Nicolás de los Garza,536,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,536,29,151,76,7,3,144,73,137,68,126,61,121,57,113,54,9,7,9,5,10,5,5,4,8,3,16,7,30,17,7,98.68,30,114,7,35,6,29,151,20
19,Nuevo León,46,San Nicolás de los Garza,536,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,536,31,66,34,NaN,0,65,34,63,33,59,30,54,27,50,26,4,NaN,NaN,NaN,7,5,5,3,4,NaN,9,4,14,4,3,94.12,12,53,NaN,20,7,13,66,18
19,Nuevo León,46,San Nicolás de los Garza,536,32,324,158,10,5,314,153,302,145,262,126,248,120,231,110,17,10,35,17,35,16,14,6,17,10,58,23,92,26,14,105.06,76,231,17,82,17,65,324,57
19,Nuevo León,46,San Nicolás de los Garza,536,33,72,36,NaN,NaN,71,35,68,33,64,31,63,30,60,29,3,NaN,4,NaN,3,NaN,NaN,NaN,3,NaN,17,7,20,7,4,100,9,61,NaN,21,4,17,72,15
19,Nuevo León,46,San Nicolás de los Garza,536,34,100,51,NaN,0,98,51,98,51,91,49,83,45,82,44,0,0,7,NaN,14,6,8,4,NaN,NaN,24,12,31,9,5,96.08,17,79,4,28,5,23,100,13
19,Nuevo León,46,San Nicolás de los Garza,536,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,536,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,536,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,536,38,30,13,4,NaN,26,12,24,10,24,10,22,10,20,9,NaN,NaN,0,0,NaN,0,NaN,0,NaN,NaN,3,NaN,7,NaN,NaN,130.77,8,22,0,8,NaN,7,30,NaN
19,Nuevo León,46,San Nicolás de los Garza,536,39,75,38,3,NaN,72,36,70,36,65,31,62,30,60,30,3,NaN,4,4,6,4,3,NaN,NaN,0,12,5,17,3,NaN,97.37,13,60,NaN,22,4,18,75,12
19,Nuevo León,46,San Nicolás de los Garza,536,40,167,88,5,NaN,162,86,154,82,133,67,127,63,116,57,10,6,19,13,21,14,6,4,11,6,30,14,56,3,NaN,89.77,40,124,3,39,10,29,167,34
19,Nuevo León,46,San Nicolás de los Garza,536,41,188,97,10,4,178,93,174,92,160,86,153,81,145,76,5,NaN,13,6,17,10,7,5,8,5,37,23,61,NaN,0,93.81,35,151,NaN,49,7,42,188,23
19,Nuevo León,46,San Nicolás de los Garza,536,42,227,121,17,10,210,111,202,104,178,91,170,88,157,81,12,8,20,12,19,8,8,3,13,7,28,16,66,10,4,87.6,57,166,4,57,7,50,227,19
19,Nuevo León,46,San Nicolás de los Garza,536,43,167,85,4,NaN,163,83,155,81,142,76,137,72,126,66,9,3,12,4,12,6,5,4,11,6,20,11,49,15,7,96.47,30,133,4,48,8,40,167,21
19,Nuevo León,46,San Nicolás de los Garza,536,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,536,46,49,24,NaN,NaN,48,23,48,23,47,23,44,21,41,20,NaN,0,0,0,3,NaN,3,NaN,3,NaN,10,5,12,4,3,104.17,5,40,4,15,3,12,49,7
19,Nuevo León,46,San Nicolás de los Garza,536,47,172,86,17,9,155,77,144,73,126,63,120,60,117,58,15,7,14,7,14,7,6,3,3,NaN,9,4,53,6,4,100,52,117,3,53,8,45,172,21
19,Nuevo León,46,San Nicolás de los Garza,536,48,48,21,3,0,45,21,42,19,39,18,36,17,35,17,3,NaN,3,NaN,5,NaN,3,NaN,NaN,0,5,3,14,0,0,128.57,12,36,0,14,NaN,12,48,5
19,Nuevo León,46,San Nicolás de los Garza,536,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,536,50,178,94,18,8,160,86,145,75,131,68,124,63,115,58,16,11,13,7,16,12,7,5,9,5,4,0,52,0,0,89.36,54,124,0,55,10,45,178,26
19,Nuevo León,46,San Nicolás de los Garza,536,51,59,30,9,4,50,26,47,25,42,22,42,22,41,21,4,NaN,4,3,NaN,NaN,0,0,NaN,NaN,NaN,NaN,19,5,3,96.67,17,41,NaN,19,NaN,18,59,NaN
19,Nuevo León,46,San Nicolás de los Garza,536,52,81,37,9,4,72,33,65,32,58,29,55,29,51,27,7,NaN,7,3,7,NaN,3,0,4,NaN,4,NaN,26,3,NaN,118.92,26,55,0,23,NaN,21,81,3
19,Nuevo León,46,San Nicolás de los Garza,536,53,68,30,7,NaN,61,28,52,25,45,22,43,22,41,21,10,3,6,3,6,3,NaN,0,NaN,NaN,NaN,NaN,21,NaN,0,126.67,25,43,0,20,0,20,68,0
19,Nuevo León,46,San Nicolás de los Garza,536,54,7,3,NaN,NaN,6,NaN,6,NaN,5,NaN,5,NaN,5,NaN,0,0,NaN,0,0,0,0,0,0,0,0,0,NaN,0,0,133.33,NaN,5,0,3,0,3,7,0
19,Nuevo León,46,San Nicolás de los Garza,536,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,540,2,119,63,6,3,113,60,108,56,103,52,98,51,93,48,6,5,4,3,8,3,5,NaN,5,3,11,4,24,32,20,88.89,21,66,32,34,15,19,119,56
19,Nuevo León,46,San Nicolás de los Garza,540,3,285,137,8,3,277,134,269,132,244,118,228,109,213,98,13,5,20,11,28,15,16,9,15,11,27,10,64,55,26,108.03,57,189,39,71,17,54,285,62
19,Nuevo León,46,San Nicolás de los Garza,540,4,62,30,0,0,62,30,60,29,57,28,56,27,53,26,NaN,NaN,3,NaN,3,NaN,NaN,NaN,3,NaN,5,3,12,25,14,106.67,6,38,18,21,8,13,62,22
19,Nuevo León,46,San Nicolás de los Garza,540,5,73,39,NaN,0,72,39,72,39,63,35,60,33,56,32,0,0,9,4,10,4,3,NaN,4,NaN,5,5,17,22,11,87.18,13,42,18,24,6,18,73,14
19,Nuevo León,46,San Nicolás de los Garza,540,6,157,84,5,NaN,152,82,146,80,135,74,127,69,122,64,7,3,10,5,13,8,8,5,5,5,14,7,38,43,23,86.9,30,94,33,46,12,34,157,30
19,Nuevo León,46,San Nicolás de los Garza,540,8,122,60,7,NaN,115,58,111,57,103,51,97,50,91,45,4,NaN,8,6,13,6,6,NaN,6,5,12,3,31,23,14,103.33,25,76,21,34,13,21,122,52
19,Nuevo León,46,San Nicolás de los Garza,540,10,96,45,NaN,0,95,45,95,45,92,44,86,42,83,41,0,0,3,NaN,8,NaN,6,NaN,3,NaN,8,3,20,27,15,113.33,10,65,21,30,12,18,96,40
19,Nuevo León,46,San Nicolás de los Garza,540,11,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,Nuevo León,46,San Nicolás de los Garza,540,12,197,106,3,3,194,103,191,101,175,91,168,89,157,83,6,5,13,7,15,6,7,NaN,11,6,26,11,52,51,29,85.85,29,130,38,55,15,40,197,57
19,Nuevo León,46,San Nicolás de los Garza,540,13,130,73,8,7,122,66,116,64,109,60,104,59,95,54,7,NaN,6,4,10,4,5,NaN,9,5,15,10,37,27,15,78.08,26,84,20,36,15,21,130,60
19,Nuevo León,46,San Nicolás de los Garza,540,15,145,70,5,3,140,67,138,66,128,62,125,61,119,57,4,3,8,NaN,7,NaN,3,NaN,6,4,15,8,35,39,19,107.14,20,96,29,45,17,28,145,56
19,Nuevo León,46,San Nicolás de los Garza,540,19,79,41,5,3,74,38,72,37,63,32,63,32,62,31,6,NaN,5,4,3,NaN,0,0,NaN,NaN,7,5,18,20,13,92.68,16,47,16,21,6,15,79,15
19,Nuevo León,46,San Nicolás de los Garza,540,20,133,68,3,NaN,130,66,129,66,122,63,118,60,110,56,NaN,0,6,3,10,6,4,3,8,4,23,10,33,24,14,95.59,15,107,11,36,8,28,133,20
19,Nuevo León,46,San Nicolás de los Garza,540,23,127,64,4,3,123,61,118,58,107,52,105,52,104,52,8,3,8,6,7,4,NaN,0,NaN,0,13,8,26,31,15,98.44,22,84,21,37,11,26,127,31
19,Nuevo León,46,San Nicolás de los Garza,540,25,106,55,NaN,0,105,55,103,54,97,52,90,48,87,46,NaN,NaN,6,NaN,11,5,7,4,3,NaN,4,3,27,26,13,92.73,16,77,13,32,8,24,106,26
19,Nuevo León,46,San Nicolás de los Garza,540,28,62,30,NaN,NaN,60,29,59,29,55,27,52,25,51,25,NaN,0,4,NaN,7,4,3,NaN,NaN,0,NaN,0,12,27,13,106.67,10,29,23,21,NaN,19,62,3
19,Nuevo León,46,San Nicolás de los Garza,540,29,106,47,NaN,NaN,105,46,101,46,94,42,89,41,86,39,6,NaN,5,3,8,NaN,5,NaN,3,NaN,11,NaN,25,27,11,125.53,17,67,22,29,NaN,27,106,5
19,Nuevo León,46,San Nicolás de los Garza,540,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,540,31,76,38,NaN,0,75,38,75,38,71,35,68,33,64,31,NaN,NaN,3,NaN,4,NaN,3,NaN,4,NaN,13,4,16,20,10,100,8,55,13,24,8,16,76,22
19,Nuevo León,46,San Nicolás de los Garza,540,32,103,53,NaN,0,102,53,100,52,94,49,93,48,92,47,4,NaN,4,3,5,4,NaN,NaN,NaN,NaN,9,5,19,44,21,94.34,10,71,22,33,5,28,103,10
19,Nuevo León,46,San Nicolás de los Garza,540,33,89,41,NaN,NaN,88,40,88,40,78,36,74,35,72,34,0,0,10,4,8,3,4,NaN,NaN,NaN,6,NaN,15,25,13,117.07,15,59,15,27,4,23,89,8
19,Nuevo León,46,San Nicolás de los Garza,540,34,88,42,0,0,88,42,85,40,81,38,77,37,75,36,3,NaN,4,NaN,6,NaN,4,NaN,NaN,NaN,6,NaN,18,33,18,109.52,11,56,21,32,10,22,88,19
19,Nuevo León,46,San Nicolás de los Garza,540,35,80,43,3,0,77,43,77,43,74,41,72,40,69,39,0,0,3,NaN,4,3,NaN,NaN,3,NaN,4,NaN,17,41,22,86.05,8,45,27,26,7,19,80,21
19,Nuevo León,46,San Nicolás de los Garza,540,36,141,63,5,3,136,60,133,59,128,58,123,55,118,53,3,NaN,5,NaN,8,4,5,3,5,NaN,17,6,27,37,18,123.81,18,96,27,44,23,21,141,73
19,Nuevo León,46,San Nicolás de los Garza,540,37,99,45,NaN,0,98,45,96,43,90,41,88,39,84,37,4,3,4,NaN,5,3,NaN,NaN,4,NaN,10,NaN,17,27,16,120,11,68,20,31,12,19,99,37
19,Nuevo León,46,San Nicolás de los Garza,540,38,109,58,3,NaN,106,56,106,56,99,52,91,48,91,48,NaN,NaN,5,3,10,4,8,4,0,0,10,5,22,41,24,87.93,18,58,33,38,13,25,109,33
19,Nuevo León,46,San Nicolás de los Garza,540,39,73,34,NaN,0,72,34,69,33,64,33,59,31,56,30,6,NaN,NaN,0,6,NaN,5,NaN,3,NaN,7,3,23,11,7,114.71,14,49,10,22,6,16,73,18
19,Nuevo León,46,San Nicolás de los Garza,540,40,203,97,7,NaN,195,94,187,89,174,84,166,80,160,78,9,6,12,4,16,6,8,4,6,NaN,24,14,46,39,24,109.28,36,137,29,46,15,31,203,58
19,Nuevo León,46,San Nicolás de los Garza,540,41,69,29,0,0,69,29,68,28,64,26,62,26,60,25,NaN,NaN,3,NaN,4,NaN,NaN,0,NaN,NaN,11,4,14,14,8,137.93,7,51,11,19,5,14,69,18
19,Nuevo León,46,San Nicolás de los Garza,540,42,66,33,0,0,66,33,64,32,59,29,57,27,50,25,3,NaN,4,3,5,5,NaN,NaN,7,NaN,9,NaN,17,15,8,100,9,48,9,18,5,13,66,18
19,Nuevo León,46,San Nicolás de los Garza,540,44,97,53,4,NaN,93,51,93,51,92,50,89,48,88,48,NaN,NaN,0,0,3,NaN,3,NaN,NaN,0,9,5,21,43,23,83.02,8,56,33,31,11,20,97,29
19,Nuevo León,46,San Nicolás de los Garza,540,45,92,46,0,0,92,46,90,45,82,42,80,41,76,37,3,NaN,7,NaN,6,NaN,NaN,NaN,4,4,8,NaN,17,37,21,100,12,51,29,27,6,21,92,14
19,Nuevo León,46,San Nicolás de los Garza,540,46,112,55,3,0,109,55,107,54,100,51,94,45,89,43,4,NaN,5,NaN,11,8,6,6,5,NaN,12,4,23,43,20,103.64,18,61,33,28,6,22,102,10
19,Nuevo León,46,San Nicolás de los Garza,540,47,99,50,0,0,99,50,95,49,89,46,86,45,80,42,4,NaN,6,3,6,NaN,3,NaN,6,3,11,3,24,31,19,98,13,56,30,32,14,18,99,32
19,Nuevo León,46,San Nicolás de los Garza,540,48,92,49,NaN,NaN,90,48,89,48,82,44,80,42,75,41,NaN,0,7,4,9,6,NaN,NaN,5,NaN,12,6,20,34,22,87.76,12,52,28,29,10,19,92,21
19,Nuevo León,46,San Nicolás de los Garza,540,49,102,58,NaN,NaN,101,57,100,56,94,53,92,52,88,50,NaN,NaN,6,3,5,NaN,NaN,NaN,4,NaN,7,4,21,44,27,75.86,10,50,42,35,12,23,102,25
19,Nuevo León,46,San Nicolás de los Garza,540,50,141,71,0,0,141,71,140,71,132,68,127,66,121,63,NaN,0,8,3,10,4,5,NaN,6,3,17,5,30,47,26,98.59,14,94,33,42,13,29,141,36
19,Nuevo León,46,San Nicolás de los Garza,540,51,200,99,11,4,189,95,186,94,172,88,166,87,158,82,11,5,6,NaN,11,3,6,NaN,8,5,22,10,46,30,16,102.02,34,150,16,60,21,39,200,59
19,Nuevo León,46,San Nicolás de los Garza,540,52,190,93,4,3,186,90,183,90,171,86,168,85,161,83,6,0,9,4,9,4,3,NaN,7,NaN,29,11,40,24,14,104.3,22,153,15,53,16,37,190,56
19,Nuevo León,46,San Nicolás de los Garza,540,53,152,80,5,3,147,77,141,72,137,70,135,68,131,65,6,5,4,NaN,5,4,NaN,NaN,4,3,17,9,36,23,15,90,17,123,12,44,14,30,152,38
19,Nuevo León,46,San Nicolás de los Garza,540,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,540,55,77,40,NaN,NaN,76,39,74,37,70,35,69,34,66,33,3,3,3,NaN,3,NaN,NaN,NaN,3,NaN,10,5,16,12,5,92.5,8,63,6,25,6,19,77,10
19,Nuevo León,46,San Nicolás de los Garza,540,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,540,57,106,60,NaN,0,105,60,103,58,94,52,88,49,82,46,NaN,NaN,9,6,12,6,6,3,6,3,9,NaN,25,23,13,76.67,18,75,13,32,12,20,106,31
19,Nuevo León,46,San Nicolás de los Garza,540,58,94,43,NaN,NaN,92,42,91,41,87,39,83,38,82,38,NaN,NaN,4,NaN,6,NaN,4,NaN,NaN,0,18,8,21,16,8,118.6,11,73,10,24,3,21,94,10
19,Nuevo León,46,San Nicolás de los Garza,540,59,117,56,NaN,0,113,55,107,51,100,47,97,47,87,44,7,5,6,3,9,3,3,0,10,3,13,6,28,15,8,108.93,18,90,7,30,10,20,117,34
19,Nuevo León,46,San Nicolás de los Garza,540,60,37,16,0,0,37,16,36,16,34,15,34,15,32,14,NaN,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,7,3,9,7,3,131.25,3,31,3,11,4,7,37,14
19,Nuevo León,46,San Nicolás de los Garza,540,61,48,28,0,0,48,28,47,27,45,25,42,24,42,24,NaN,NaN,NaN,NaN,5,3,3,NaN,0,0,8,5,15,13,6,71.43,6,35,7,14,3,11,48,10
19,Nuevo León,46,San Nicolás de los Garza,555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,555,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,555,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,555,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,593,14,42,22,NaN,NaN,41,21,39,21,34,18,33,18,32,17,NaN,0,5,3,5,NaN,NaN,0,NaN,NaN,4,NaN,11,4,3,90.91,9,31,NaN,11,NaN,9,42,7
19,Nuevo León,46,San Nicolás de los Garza,593,15,39,18,0,0,39,18,38,18,38,18,38,18,38,18,NaN,0,0,0,0,0,0,0,0,0,5,NaN,9,10,3,116.67,NaN,31,7,13,NaN,11,39,NaN
19,Nuevo León,46,San Nicolás de los Garza,593,16,165,78,6,4,159,74,156,73,143,66,142,66,136,65,5,NaN,11,6,7,3,NaN,0,6,NaN,31,17,42,14,8,111.54,23,133,9,50,9,41,165,22
19,Nuevo León,46,San Nicolás de los Garza,593,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,593,18,136,70,7,NaN,129,68,127,67,117,59,113,57,105,55,NaN,NaN,10,8,12,10,4,NaN,8,NaN,16,8,33,9,5,94.29,23,109,4,48,16,32,136,30
19,Nuevo León,46,San Nicolás de los Garza,593,19,148,71,8,4,140,67,136,66,125,58,117,54,113,54,6,3,9,6,12,6,8,4,4,0,21,9,35,15,7,108.45,31,107,10,47,10,37,148,22
19,Nuevo León,46,San Nicolás de los Garza,593,20,167,81,NaN,0,166,81,161,78,149,75,143,72,132,66,6,3,11,3,16,6,6,3,11,6,30,17,50,16,8,106.17,24,134,9,49,10,39,167,24
19,Nuevo León,46,San Nicolás de los Garza,593,21,182,96,6,NaN,176,94,170,89,159,81,152,76,146,72,7,6,10,7,13,10,7,5,6,4,18,5,40,30,15,89.58,30,134,18,57,22,35,182,64
19,Nuevo León,46,San Nicolás de los Garza,593,22,148,73,0,0,148,73,147,72,142,70,137,68,131,65,NaN,NaN,5,NaN,10,4,5,NaN,6,3,23,12,40,20,9,102.74,11,126,11,49,10,39,148,24
19,Nuevo León,46,San Nicolás de los Garza,593,23,101,55,4,NaN,97,53,95,52,85,47,84,46,79,42,4,NaN,8,5,4,3,NaN,NaN,5,4,18,11,32,6,3,83.64,17,78,6,29,8,21,101,28
19,Nuevo León,46,San Nicolás de los Garza,593,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,593,25,150,74,3,NaN,147,73,142,71,131,64,127,62,121,60,7,4,9,5,11,6,4,NaN,6,NaN,25,15,34,16,10,102.7,23,123,4,46,11,35,150,32
19,Nuevo León,46,San Nicolás de los Garza,593,27,217,107,10,4,207,103,190,96,159,85,150,79,133,69,22,9,26,9,28,12,9,6,17,10,26,16,67,8,5,102.8,67,147,3,58,12,46,217,49
19,Nuevo León,46,San Nicolás de los Garza,593,28,46,21,0,0,46,21,46,21,43,18,41,17,37,16,0,0,3,3,4,3,NaN,NaN,4,NaN,6,3,11,10,4,119.05,5,37,4,14,NaN,13,46,4
19,Nuevo León,46,San Nicolás de los Garza,593,29,70,32,3,NaN,67,31,65,30,57,26,54,26,52,26,NaN,NaN,8,4,10,3,3,0,NaN,0,10,4,15,7,NaN,118.75,16,52,NaN,18,3,15,70,11
19,Nuevo León,46,San Nicolás de los Garza,593,30,96,47,6,NaN,90,45,87,44,77,41,74,39,69,35,5,NaN,8,3,9,5,3,NaN,5,4,10,4,27,9,4,104.26,22,73,NaN,26,3,23,96,9
19,Nuevo León,46,San Nicolás de los Garza,593,31,163,85,7,3,156,82,155,81,142,72,138,70,133,66,NaN,NaN,13,9,13,9,4,NaN,5,4,27,11,45,19,11,91.76,25,126,12,42,8,34,163,25
19,Nuevo León,46,San Nicolás de los Garza,593,32,170,88,3,NaN,167,87,164,84,154,81,145,75,135,70,5,4,8,NaN,15,6,9,6,10,5,27,11,46,17,10,93.18,25,137,8,50,16,34,170,46
19,Nuevo León,46,San Nicolás de los Garza,593,33,158,88,3,NaN,155,87,152,86,138,77,136,76,128,71,6,3,11,7,10,7,NaN,NaN,8,5,30,16,57,12,7,79.55,22,134,NaN,48,16,32,158,53
19,Nuevo León,46,San Nicolás de los Garza,593,34,188,96,7,4,181,92,175,90,165,87,156,82,149,77,7,3,9,NaN,16,7,9,5,7,5,41,23,56,18,10,95.83,32,150,6,51,12,39,188,46
19,Nuevo León,46,San Nicolás de los Garza,593,35,69,34,NaN,NaN,68,33,65,31,61,29,59,27,53,24,4,3,3,NaN,4,NaN,NaN,NaN,6,3,10,6,18,10,4,102.94,10,52,7,18,0,18,69,0
19,Nuevo León,46,San Nicolás de los Garza,593,36,142,74,4,NaN,138,73,138,73,125,65,124,65,114,57,3,3,10,5,8,4,NaN,0,10,8,28,16,48,9,6,91.89,18,121,3,39,8,31,142,29
19,Nuevo León,46,San Nicolás de los Garza,593,37,156,79,4,3,152,76,150,75,136,71,128,67,123,66,4,NaN,12,3,15,6,8,4,5,NaN,26,14,47,13,6,97.47,28,120,8,44,9,35,156,33
19,Nuevo León,46,San Nicolás de los Garza,593,38,27,12,0,0,27,12,26,11,23,9,23,9,21,7,NaN,NaN,3,NaN,NaN,0,0,0,NaN,NaN,7,NaN,8,0,0,125,4,23,0,6,NaN,5,27,4
19,Nuevo León,46,San Nicolás de los Garza,593,39,219,111,10,6,209,105,199,100,169,86,156,79,146,73,12,6,28,13,34,18,13,7,10,6,18,5,56,12,6,97.3,63,149,7,62,12,50,219,34
19,Nuevo León,46,San Nicolás de los Garza,593,40,135,66,8,5,127,61,124,60,109,55,106,53,104,52,5,NaN,13,5,11,4,3,NaN,NaN,NaN,19,6,30,17,11,104.55,29,99,7,43,13,30,135,35
19,Nuevo León,46,San Nicolás de los Garza,593,41,123,63,6,NaN,117,61,111,58,101,54,98,53,91,46,8,3,8,4,9,3,3,NaN,7,7,17,8,46,7,NaN,95.24,25,95,3,35,6,29,123,16
19,Nuevo León,46,San Nicolás de los Garza,593,42,101,52,NaN,0,100,52,97,50,91,50,85,48,80,45,4,NaN,5,0,9,NaN,6,NaN,5,3,22,16,33,12,6,94.23,16,78,7,32,7,25,101,16
19,Nuevo León,46,San Nicolás de los Garza,593,43,66,31,0,0,66,31,66,31,63,31,60,30,57,28,NaN,0,NaN,0,4,NaN,3,NaN,3,NaN,15,9,19,10,5,112.9,6,52,8,22,7,15,66,16
19,Nuevo León,46,San Nicolás de los Garza,593,44,79,35,NaN,NaN,78,34,76,33,66,30,61,28,59,26,4,NaN,8,3,11,5,5,NaN,NaN,NaN,7,NaN,22,8,4,125.71,18,59,NaN,24,0,24,79,0
19,Nuevo León,46,San Nicolás de los Garza,593,45,49,19,NaN,0,47,19,46,19,39,16,36,16,33,14,NaN,0,7,3,9,3,3,0,3,NaN,6,NaN,10,4,3,157.89,13,34,NaN,11,NaN,9,49,6
19,Nuevo León,46,San Nicolás de los Garza,593,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,593,47,91,58,3,3,88,55,87,54,81,50,75,46,69,42,NaN,NaN,5,3,9,5,6,4,6,4,17,12,35,6,4,56.9,16,71,4,28,8,20,91,16
19,Nuevo León,46,San Nicolás de los Garza,593,48,78,40,4,NaN,74,38,72,38,67,35,65,34,61,31,3,NaN,4,NaN,6,3,NaN,NaN,4,3,16,5,27,3,NaN,95,13,64,NaN,21,5,16,78,19
19,Nuevo León,46,San Nicolás de los Garza,593,50,116,62,NaN,0,114,62,110,61,99,55,96,52,89,50,7,3,8,4,6,6,3,3,7,NaN,21,13,33,6,3,87.1,20,94,NaN,31,6,25,116,18
19,Nuevo León,46,San Nicolás de los Garza,593,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,593,52,172,88,8,4,164,84,162,83,145,77,143,76,136,73,NaN,NaN,17,6,12,6,NaN,NaN,7,3,28,15,49,18,11,95.45,29,135,8,44,15,29,172,53
19,Nuevo León,46,San Nicolás de los Garza,593,53,137,63,NaN,NaN,135,62,134,62,129,61,122,58,111,50,NaN,0,4,NaN,10,3,7,3,11,8,33,12,43,NaN,NaN,117.46,15,121,NaN,36,5,31,137,19
19,Nuevo León,46,San Nicolás de los Garza,593,54,113,54,NaN,NaN,111,52,109,51,102,48,93,44,87,41,3,NaN,6,NaN,12,5,9,4,6,3,19,8,29,10,4,109.26,20,87,6,36,7,29,113,12
