CEF,NE,CM,NM,AGEB,CMZ,PT,PF,PM,P_0_2,PF_0_2,PM_0_2,P_3_MAS,PF_3_MAS,PM_3_MAS,P_5_MAS,PF_5_MAS,PM_5_MAS,P_12_MAS,PF_12_MAS,PM_12_MAS,P_15_MAS,PF_15_MAS,PM_15_MAS,P_18_MAS,PF_18_MAS,PM_18_MAS,P_3_5,PF_3_5,PM_3_5,P_6_11,PF_6_11,PM_6_11,P_8_14,PF_8_14,PM_8_14,P_12_14,PF_12_14,PM_12_14,P_15_17,PF_15_17,PM_15_17,P_18_24,PF_18_24,PM_18_24,PF_15_49,P_60_MAS,PF_60_MAS,PM_60_MAS,RMF,P_0_14,P_15_64,P_65_100,THC,HCRF,HCRM,PHC,PHCRF,PHCRM
19,Nuevo León,46,San Nicolás de los Garza,1286,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1286,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1286,9,85,51,34,NaN,NaN,0,83,49,34,80,47,33,75,45,30,72,44,28,68,42,26,4,3,NaN,4,NaN,3,6,NaN,4,3,NaN,NaN,4,NaN,NaN,13,6,7,25,26,18,8,66.67,13,52,20,25,12,13,85,31,54
19,Nuevo León,46,San Nicolás de los Garza,1286,10,164,85,79,4,NaN,NaN,160,83,77,156,81,75,145,75,70,141,73,68,137,72,65,4,NaN,NaN,11,6,5,10,5,5,4,NaN,NaN,4,NaN,3,16,9,7,34,45,26,19,92.94,23,99,42,49,25,24,164,83,81
19,Nuevo León,46,San Nicolás de los Garza,1286,11,178,93,85,7,NaN,5,171,91,80,169,91,78,154,81,73,152,79,73,149,76,73,3,NaN,NaN,14,9,5,10,8,NaN,NaN,NaN,0,3,3,0,23,10,13,41,50,26,24,91.4,26,106,46,53,20,33,178,76,102
19,Nuevo León,46,San Nicolás de los Garza,1286,12,99,47,52,NaN,NaN,0,97,45,52,96,45,51,94,43,51,94,43,51,92,43,49,NaN,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,NaN,0,NaN,8,NaN,6,15,38,22,16,110.64,5,62,32,42,23,19,99,56,43
19,Nuevo León,46,San Nicolás de los Garza,1286,13,102,57,45,NaN,NaN,NaN,100,56,44,99,55,44,91,49,42,88,47,41,85,46,39,NaN,NaN,0,7,5,NaN,9,6,3,3,NaN,NaN,3,NaN,NaN,6,4,NaN,14,39,22,17,78.95,14,57,31,40,25,15,102,61,41
19,Nuevo León,46,San Nicolás de los Garza,1286,14,56,25,31,NaN,NaN,NaN,54,24,30,54,24,30,51,23,28,50,23,27,48,21,27,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,6,NaN,4,10,18,8,10,124,6,34,16,20,6,14,56,16,40
19,Nuevo León,46,San Nicolás de los Garza,1286,15,55,29,26,4,NaN,3,51,28,23,51,28,23,50,27,23,48,26,22,44,24,20,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,6,3,3,9,21,14,7,89.66,7,31,17,18,9,9,55,21,34
19,Nuevo León,46,San Nicolás de los Garza,1286,16,62,28,34,NaN,NaN,NaN,60,27,33,60,27,33,58,27,31,56,25,31,53,24,29,NaN,0,NaN,NaN,0,NaN,3,NaN,NaN,NaN,NaN,0,3,NaN,NaN,9,4,5,15,11,6,5,121.43,6,45,11,20,5,15,62,16,46
19,Nuevo León,46,San Nicolás de los Garza,1286,17,98,47,51,NaN,NaN,0,96,45,51,94,45,49,90,43,47,86,43,43,83,42,41,3,0,3,3,NaN,NaN,6,NaN,5,4,0,4,3,NaN,NaN,11,6,5,20,35,21,14,108.51,12,52,34,31,15,16,98,52,46
19,Nuevo León,46,San Nicolás de los Garza,1286,18,91,45,46,NaN,0,NaN,89,45,44,85,43,42,78,40,38,74,39,35,73,39,34,6,4,NaN,5,NaN,4,8,NaN,7,4,NaN,3,NaN,0,NaN,13,9,4,20,22,11,11,102.22,17,55,19,26,11,15,91,37,54
19,Nuevo León,46,San Nicolás de los Garza,1286,19,101,58,43,NaN,NaN,0,100,57,43,100,57,43,94,55,39,94,55,39,92,53,39,0,0,0,6,NaN,4,5,NaN,3,0,0,0,NaN,NaN,0,5,3,NaN,23,43,23,20,74.14,7,55,39,40,32,8,101,82,19
19,Nuevo León,46,San Nicolás de los Garza,1286,20,125,65,60,5,NaN,3,120,63,57,119,62,57,114,59,55,112,57,55,111,56,55,NaN,NaN,0,5,3,NaN,5,4,NaN,NaN,NaN,0,NaN,NaN,0,21,11,10,29,38,21,17,92.31,13,77,35,37,12,25,125,32,93
19,Nuevo León,46,San Nicolás de los Garza,1286,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1286,22,37,20,17,NaN,NaN,NaN,35,19,16,35,19,16,34,19,15,34,19,15,31,17,14,NaN,0,NaN,0,0,0,0,0,0,0,0,0,3,NaN,NaN,9,5,4,13,5,4,NaN,85,3,30,4,8,6,NaN,37,30,7
19,Nuevo León,46,San Nicolás de los Garza,1286,23,92,47,45,NaN,0,NaN,91,47,44,89,45,44,85,43,42,84,43,41,81,42,39,3,3,0,3,NaN,NaN,NaN,0,NaN,NaN,0,NaN,3,NaN,NaN,6,3,3,18,25,15,10,95.74,8,64,20,28,14,14,92,48,44
19,Nuevo León,46,San Nicolás de los Garza,1286,24,114,59,55,NaN,NaN,0,112,57,55,111,56,55,100,51,49,94,48,46,93,48,45,NaN,NaN,0,10,4,6,12,5,7,6,3,3,NaN,0,NaN,9,4,5,24,43,23,20,93.22,20,64,30,38,14,24,114,34,80
19,Nuevo León,46,San Nicolás de los Garza,1286,25,19,10,9,0,0,0,19,10,9,19,10,9,19,10,9,19,10,9,18,9,9,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,4,4,NaN,NaN,90,0,16,3,7,3,4,19,8,11
19,Nuevo León,46,San Nicolás de los Garza,1286,26,101,53,48,NaN,NaN,NaN,99,52,47,98,52,46,92,49,43,89,48,41,88,47,41,3,NaN,NaN,4,NaN,3,7,NaN,5,3,NaN,NaN,NaN,NaN,0,11,4,7,21,29,16,13,90.57,12,67,22,34,16,18,101,51,50
19,Nuevo León,46,San Nicolás de los Garza,1286,27,158,81,77,5,NaN,4,153,80,73,150,78,72,136,71,65,128,70,58,122,69,53,4,3,NaN,13,6,7,16,5,11,8,NaN,7,6,NaN,5,17,12,5,36,52,29,23,95.06,30,91,37,41,18,23,158,75,83
19,Nuevo León,46,San Nicolás de los Garza,1286,28,82,39,43,NaN,NaN,NaN,80,38,42,80,38,42,75,36,39,74,36,38,72,35,37,NaN,0,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,9,5,4,17,23,12,11,110.26,8,58,16,29,13,16,82,39,43
19,Nuevo León,46,San Nicolás de los Garza,1286,29,95,51,44,NaN,0,NaN,94,51,43,93,50,43,88,50,38,87,50,37,85,48,37,NaN,NaN,0,5,0,5,4,0,4,NaN,0,NaN,NaN,NaN,0,15,9,6,27,28,17,11,86.27,8,63,24,28,13,15,95,45,50
19,Nuevo León,46,San Nicolás de los Garza,1286,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1290,1,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,Nuevo León,46,San Nicolás de los Garza,1290,2,12,4,8,NaN,0,NaN,11,4,7,11,4,7,11,4,7,11,4,7,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NaN,NaN,3,NaN,NaN,NaN,200,NaN,11,0,4,NaN,3,12,NaN,11
19,Nuevo León,46,San Nicolás de los Garza,1290,3,21,11,10,0,0,0,21,11,10,21,11,10,20,10,10,20,10,10,20,10,10,0,0,0,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,3,11,5,6,90.91,NaN,15,5,8,NaN,7,21,NaN,19
19,Nuevo León,46,San Nicolás de los Garza,1290,4,58,26,32,NaN,0,NaN,57,26,31,55,25,30,54,24,30,52,23,29,51,22,29,NaN,NaN,NaN,NaN,NaN,0,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,8,NaN,6,12,15,7,8,123.08,6,41,11,15,NaN,13,58,10,48
19,Nuevo León,46,San Nicolás de los Garza,1290,5,30,13,17,NaN,0,NaN,29,13,16,28,13,15,27,12,15,25,11,14,25,11,14,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,3,NaN,NaN,7,9,4,5,130.77,5,19,6,11,NaN,10,30,NaN,28
19,Nuevo León,46,San Nicolás de los Garza,1290,6,7,3,4,0,0,0,7,3,4,7,3,4,7,3,4,7,3,4,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NaN,NaN,133.33,0,4,3,4,NaN,3,7,NaN,5
19,Nuevo León,46,San Nicolás de los Garza,1290,7,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,Nuevo León,46,San Nicolás de los Garza,1290,8,63,34,29,5,NaN,4,58,33,25,56,31,25,52,29,23,51,28,23,49,27,22,NaN,NaN,0,4,NaN,NaN,3,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,7,4,3,18,8,4,4,85.29,12,46,5,20,6,14,63,16,47
19,Nuevo León,46,San Nicolás de los Garza,1290,9,72,35,37,0,0,0,72,35,37,72,35,37,64,31,33,62,29,33,58,27,31,4,NaN,NaN,4,NaN,NaN,4,NaN,NaN,NaN,NaN,0,4,NaN,NaN,10,4,6,17,12,5,7,105.71,10,57,5,20,5,15,72,16,56
19,Nuevo León,46,San Nicolás de los Garza,1290,32,101,49,52,NaN,0,NaN,99,49,50,95,48,47,85,45,40,85,45,40,84,44,40,6,NaN,4,8,NaN,6,4,NaN,3,0,0,0,NaN,NaN,0,10,3,7,23,26,13,13,106.12,16,73,12,34,11,23,101,29,72
19,Nuevo León,46,San Nicolás de los Garza,1290,33,95,51,44,NaN,0,NaN,94,51,43,93,51,42,82,47,35,79,44,35,79,44,35,NaN,NaN,NaN,10,3,7,13,6,7,3,3,0,0,0,0,6,NaN,4,19,30,17,13,86.27,16,65,14,34,21,13,95,52,43
19,Nuevo León,46,San Nicolás de los Garza,1290,34,84,45,39,NaN,NaN,0,83,44,39,82,43,39,73,40,33,71,40,31,69,38,31,NaN,NaN,0,9,3,6,7,NaN,5,NaN,0,NaN,NaN,NaN,0,10,4,6,17,20,12,8,86.67,13,59,12,27,17,10,84,48,36
19,Nuevo León,46,San Nicolás de los Garza,1290,35,107,58,49,NaN,0,NaN,105,58,47,104,57,47,99,54,45,95,50,45,94,50,44,NaN,NaN,0,5,3,NaN,8,7,NaN,4,4,0,NaN,0,NaN,10,4,6,20,42,24,18,84.48,12,70,25,39,20,19,107,49,58
19,Nuevo León,46,San Nicolás de los Garza,1290,36,107,54,53,NaN,0,NaN,105,54,51,103,53,50,98,52,46,93,50,43,92,49,43,3,NaN,NaN,4,0,4,7,NaN,5,5,NaN,3,NaN,NaN,0,10,7,3,25,28,13,15,98.15,14,82,11,34,16,18,107,54,53
19,Nuevo León,46,San Nicolás de los Garza,1290,37,112,52,60,NaN,0,NaN,110,52,58,109,52,57,99,47,52,96,47,49,92,47,45,3,NaN,NaN,8,4,4,7,NaN,6,3,0,3,4,0,4,14,8,6,23,22,12,10,115.38,16,85,11,36,22,14,112,65,47
19,Nuevo León,46,San Nicolás de los Garza,1290,38,110,53,57,3,0,3,107,53,54,105,52,53,90,48,42,85,46,39,82,44,38,3,NaN,NaN,14,3,11,13,4,9,5,NaN,3,3,NaN,NaN,4,NaN,NaN,23,25,15,10,107.55,25,73,12,36,19,17,110,50,60
19,Nuevo León,46,San Nicolás de los Garza,1290,39,115,60,55,NaN,0,NaN,114,60,54,113,60,53,107,55,52,104,54,50,102,53,49,NaN,NaN,NaN,5,4,NaN,7,4,3,3,NaN,NaN,NaN,NaN,NaN,10,6,4,25,28,15,13,91.67,11,97,7,35,19,16,115,65,50
19,Nuevo León,46,San Nicolás de los Garza,1290,40,104,52,52,NaN,NaN,NaN,102,51,51,95,51,44,88,48,40,85,47,38,83,46,37,9,NaN,8,5,NaN,3,6,NaN,4,3,NaN,NaN,NaN,NaN,NaN,9,4,5,23,26,15,11,100,19,73,12,31,11,20,104,23,81
19,Nuevo León,46,San Nicolás de los Garza,1290,41,115,60,55,6,4,NaN,109,56,53,107,54,53,99,51,48,94,48,46,92,47,45,NaN,NaN,0,8,3,5,10,6,4,5,3,NaN,NaN,NaN,NaN,9,5,4,27,34,14,20,91.67,21,81,13,32,5,27,115,15,100
19,Nuevo León,46,San Nicolás de los Garza,1290,44,107,53,54,3,NaN,NaN,104,51,53,103,50,53,92,47,45,89,44,45,84,43,41,5,NaN,3,7,NaN,5,9,5,4,3,3,0,5,NaN,4,7,3,4,26,22,11,11,101.89,18,78,11,30,5,25,107,14,93
19,Nuevo León,46,San Nicolás de los Garza,1290,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1290,46,94,47,47,NaN,0,NaN,93,47,46,91,46,45,82,42,40,77,39,38,72,38,34,3,NaN,NaN,8,4,4,10,5,5,5,3,NaN,5,NaN,4,5,NaN,3,22,25,13,12,100,17,58,19,31,20,11,94,66,28
19,Nuevo León,46,San Nicolás de los Garza,1290,47,40,16,24,0,0,0,40,16,24,39,16,23,37,14,23,37,14,23,37,14,23,NaN,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,5,21,9,12,150,3,21,16,16,5,11,40,16,24
19,Nuevo León,46,San Nicolás de los Garza,1303,1,96,45,51,3,0,3,93,45,48,89,44,45,80,39,41,80,39,41,79,39,40,6,NaN,4,7,4,3,5,4,NaN,0,0,0,NaN,0,NaN,8,NaN,6,21,26,12,14,113.33,16,74,6,30,5,25,96,13,83
19,Nuevo León,46,San Nicolás de los Garza,1303,2,54,26,28,0,0,0,54,26,28,54,26,28,51,24,27,50,24,26,50,24,26,NaN,NaN,0,NaN,NaN,NaN,3,NaN,NaN,NaN,0,NaN,0,0,0,10,3,7,6,16,10,6,107.69,4,42,8,23,9,14,54,20,34
19,Nuevo León,46,San Nicolás de los Garza,1303,3,140,72,68,4,NaN,NaN,136,70,66,135,69,66,124,64,60,119,61,58,118,60,58,NaN,NaN,NaN,10,5,5,14,8,6,5,3,NaN,NaN,NaN,0,8,5,3,26,46,23,23,94.44,21,93,26,49,12,37,140,19,121
19,Nuevo León,46,San Nicolás de los Garza,1303,4,153,83,70,10,5,5,143,78,65,139,74,65,134,72,62,129,70,59,121,67,54,5,5,0,4,NaN,3,6,NaN,4,5,NaN,3,8,3,5,21,16,5,44,23,15,8,84.34,24,114,15,45,13,32,153,34,119
19,Nuevo León,46,San Nicolás de los Garza,1303,5,92,51,41,4,NaN,3,88,50,38,87,49,38,83,46,37,82,46,36,79,43,36,NaN,NaN,0,4,3,NaN,3,NaN,NaN,NaN,0,NaN,3,3,0,20,8,12,25,13,5,8,80.39,10,77,5,27,6,21,92,15,77
19,Nuevo León,46,San Nicolás de los Garza,1303,7,160,83,77,4,NaN,3,156,82,74,155,81,74,145,77,68,142,75,67,136,69,67,NaN,NaN,NaN,9,4,5,11,6,5,3,NaN,NaN,6,6,0,19,9,10,40,31,17,14,92.77,18,132,10,49,13,36,160,33,127
19,Nuevo León,46,San Nicolás de los Garza,1303,8,126,61,65,4,NaN,3,122,60,62,120,58,62,115,56,59,111,56,55,106,54,52,4,3,NaN,3,NaN,NaN,5,NaN,4,4,0,4,5,NaN,3,16,9,7,29,18,10,8,106.56,15,106,5,38,15,23,126,45,81
19,Nuevo León,46,San Nicolás de los Garza,1303,9,182,90,92,5,5,0,177,85,92,173,83,90,161,76,85,160,76,84,151,73,78,7,4,3,9,5,4,9,4,5,NaN,0,NaN,9,3,6,21,9,12,36,40,22,18,102.22,22,143,17,52,12,40,182,33,149
19,Nuevo León,46,San Nicolás de los Garza,1303,10,125,59,66,NaN,NaN,NaN,123,58,65,119,56,63,111,53,58,108,52,56,104,51,53,5,NaN,3,7,3,4,10,4,6,3,NaN,NaN,4,NaN,3,11,5,6,24,25,13,12,111.86,17,94,14,34,7,27,125,22,103
19,Nuevo León,46,San Nicolás de los Garza,1303,11,47,27,20,NaN,NaN,NaN,45,26,19,44,25,19,37,21,16,35,20,15,32,17,15,3,NaN,NaN,5,3,NaN,6,3,3,NaN,NaN,NaN,3,3,0,NaN,0,NaN,10,9,8,NaN,74.07,12,30,5,12,4,8,47,15,32
19,Nuevo León,46,San Nicolás de los Garza,1303,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,46,San Nicolás de los Garza,1303,13,59,27,32,0,0,0,59,27,32,59,27,32,56,27,29,54,26,28,51,24,27,0,0,0,3,0,3,5,NaN,4,NaN,NaN,NaN,3,NaN,NaN,14,4,10,13,6,NaN,4,118.52,5,52,NaN,15,NaN,13,59,5,54
19,Nuevo León,46,San Nicolás de los Garza,1303,15,115,49,66,NaN,NaN,NaN,113,48,65,112,47,65,108,45,63,106,45,61,103,44,59,NaN,NaN,0,4,NaN,NaN,6,NaN,4,NaN,0,NaN,3,NaN,NaN,11,4,7,18,31,18,13,134.69,9,94,12,37,6,31,115,18,97
19,Nuevo León,46,San Nicolás de los Garza,1303,16,150,78,72,10,3,7,140,75,65,138,74,64,120,62,58,115,60,55,114,59,55,6,4,NaN,14,9,5,19,11,8,5,NaN,3,NaN,NaN,0,10,7,3,30,30,17,13,92.31,35,101,14,44,9,35,150,28,122
19,Nuevo León,46,San Nicolás de los Garza,1303,17,135,75,60,NaN,NaN,NaN,133,74,59,130,72,58,124,71,53,121,69,52,115,66,49,4,NaN,NaN,5,NaN,4,7,3,4,3,NaN,NaN,6,3,3,18,8,10,37,23,13,10,80,14,109,12,44,13,31,135,32,103
19,Nuevo León,46,San Nicolás de los Garza,1303,18,140,70,70,3,0,3,137,70,67,134,67,67,122,60,62,120,58,62,117,58,59,5,4,NaN,10,6,4,11,7,4,NaN,NaN,0,3,0,3,11,6,5,29,29,13,16,100,20,106,14,43,13,30,140,32,108
19,Nuevo León,46,San Nicolás de los Garza,1303,19,155,79,76,10,6,4,145,73,72,142,70,72,131,66,65,129,65,64,127,64,63,6,4,NaN,8,3,5,7,4,3,NaN,NaN,NaN,NaN,NaN,NaN,16,5,11,31,35,22,13,96.2,26,110,19,47,12,35,155,27,128
19,Nuevo León,46,San Nicolás de los Garza,1303,20,118,57,61,5,3,NaN,113,54,59,108,53,55,102,51,51,99,50,49,97,50,47,5,NaN,4,6,NaN,4,4,NaN,3,3,NaN,NaN,NaN,0,NaN,13,6,7,27,13,8,5,107.02,19,95,4,37,12,25,118,34,84
19,Nuevo León,46,San Nicolás de los Garza,1303,21,155,81,74,7,3,4,148,78,70,146,76,70,144,75,69,141,73,68,137,71,66,NaN,NaN,0,NaN,NaN,NaN,4,3,NaN,3,NaN,NaN,4,NaN,NaN,23,11,12,39,30,18,12,91.36,14,129,12,52,13,39,155,38,117
19,Nuevo León,46,San Nicolás de los Garza,1303,22,174,95,79,5,3,NaN,169,92,77,167,90,77,156,87,69,149,80,69,142,77,65,3,NaN,NaN,10,3,7,14,10,4,7,7,0,7,3,4,12,5,7,41,34,20,14,83.16,25,131,18,53,19,34,174,66,108
19,Nuevo León,46,San Nicolás de los Garza,1303,23,72,37,35,5,NaN,4,67,36,31,65,34,31,58,31,27,57,30,27,52,27,25,NaN,NaN,0,7,3,4,4,NaN,3,NaN,NaN,0,5,3,NaN,9,3,6,22,8,3,5,94.59,15,52,5,20,6,14,72,17,55
19,Nuevo León,46,San Nicolás de los Garza,1303,24,212,114,98,14,9,5,198,105,93,191,103,88,177,95,82,172,93,79,165,88,77,10,5,5,11,5,6,14,6,8,5,NaN,3,7,5,NaN,26,15,11,63,21,10,11,85.96,40,165,7,64,15,49,212,34,178
